timestamp,latitude,longitude,agency,complaint_type,descriptor,location_type,borough
1690175317,40.859453,-73.987189,DCWP,Noise - House Of Worship,"Air: Smoke, Vehicular (Aa4)",Sidewalk,BRONX
1711785365,40.575785,-73.96543,OOS,Illegal Dumping,One Way,House Of Worship,Unspecified
1685506329,40.672083,-74.091544,DOHMH,Encampment,Debris - Falling Or In Danger Of Falling,Mixed Use,Unspecified
1703540850,40.525517,-74.15527,HPD,Broken Parking Meter,Street Flooding (Sj),Mobile Food Vendor,Unspecified
1692159893,40.667364,-74.009995,NYC311-PRD,Bus Stop Shelter Placement,1 Or 2,School,Unspecified
1684243300,40.740119,-74.167981,OOS,Street Sweeping Complaint,Zoning - Non-Conforming/Illegal Vehicle Storage,Hallway,Unspecified
1680342906,40.802471,-73.962222,DPR,Animal In A Park,Pothole,Residential,Unspecified
1688711037,40.587396,-73.714306,OOS,Street Sign - Damaged,Food Worker Hygiene,Park,BROOKLYN
1711617889,40.684576,-74.052055,DCWP,Non-Emergency Police Matter,Dead Animal,Street/Sidewalk,Unspecified
1673915614,40.789046,-73.725075,NYPD,General Construction/Plumbing,Mold,Taxi,STATEN ISLAND
1675630436,40.901677,-73.943581,DOE,Abandoned Bike,Cone,Residential Building/House,STATEN ISLAND
1685982034,40.676357,-74.177467,DOT,Non-Emergency Police Matter,Veh Sgnl Mult Lamps,House Of Worship,STATEN ISLAND
1732732896,40.624353,-73.873442,NYC311-PRD,Food Establishment,Overflowing,Taxi,BRONX
1690264202,40.620265,-74.070551,DOHMH,Dumpster Complaint,Plate Condition - Shifted,Yard,STATEN ISLAND
1683738793,40.668335,-73.899099,TLC,Taxi Complaint,Noise: Construction Before/After Hours (Nm1),3+ Family Apartment Building,STATEN ISLAND
1724241483,40.835776,-74.178958,NYC311-PRD,Noise - Park,Commercial Overnight Parking,1-2 Family Dwelling,Unspecified
1673641748,40.505792,-73.899933,HPD,Mobile Food Vendor,Replacement Basket,1-2 Family Dwelling,QUEENS
1715355534,40.702323,-73.814253,DHS,Residential Disposal Complaint,Food Spoiled,Residential Building,MANHATTAN
1714930261,40.631676,-74.247378,DHS,Consumer Complaint,Debris From Car Accident,Comercial,BRONX
1681124597,40.715889,-74.193078,HPD,Air Quality,Door,Mobile Food Vendor,STATEN ISLAND
1727530124,40.591163,-73.715939,DHS,Street Condition,Compost,Gutter,BROOKLYN
1705760384,40.560328,-74.082267,DHS,Emergency Response Team (Ert),Blocking Street,Public/Unfenced Area,BRONX
1707160646,40.589997,-73.961227,NYC311-PRD,School Maintenance,Branches Damaged,House And Store,STATEN ISLAND
1711747992,40.77224,-74.100936,NYC311-PRD,Damaged Tree,Trash Or Recycling,Comercial,BROOKLYN
1718570041,40.901337,-74.180203,DSNY,Street Sign - Damaged,Hitting Power Lines,Residential Building,QUEENS
1680566125,40.752722,-73.93811,DEP,Appliance,Pothole,Building (Non-Residential),STATEN ISLAND
1699394162,40.582659,-73.734823,DEP,Dumpster Complaint,Structure - Indoors,Gutter,QUEENS
1735414933,40.816151,-74.075096,NYC311-PRD,Wood Pile Remaining,Debris - Falling Or In Danger Of Falling,Apartment,MANHATTAN
1695684288,40.778045,-73.796026,DOE,Lost Property,Chemical Vapors/Gases/Odors,Club/Bar/Restaurant,QUEENS
1674420668,40.800056,-73.769689,DSNY,Plumbing,Trees And Sidewalks Program,Yard,STATEN ISLAND
1705595037,40.836898,-73.825251,DHS,Day Care,Toilet,OTHER,STATEN ISLAND
1718377973,40.861326,-74.139648,DOB,New Tree Request,Fence - None/Inadequate,Stairwell,MANHATTAN
1716019070,40.521927,-74.133387,DPR,Water Leak,Food Spoiled,Gutter,BROOKLYN
1721821779,40.521165,-73.752467,DCWP,Indoor Air Quality,Tortured,1-2 Family Dwelling,Unspecified
1725016792,40.731309,-74.248917,DPR,New Tree Request,Equipment,Residential Building,Unspecified
1717122572,40.66037,-73.83175,DSNY,Homeless Person Assistance,Signage Missing,Store/Commercial,QUEENS
1733270239,40.704341,-74.198505,NYPD,Street Sign - Dangling,Hydrant Running (Wc3),Restaurant/Bar/Deli/Bakery,BROOKLYN
1687734956,40.597697,-73.702299,DSNY,Door/Window,Possible Water Main Break (Use Comments) (Wa1),Subway,BRONX
1684920541,40.603591,-73.852148,NYPD,Overgrown Tree/Branches,Grass/Weeds,3+ Family Mixed Use Building,MANHATTAN
1701863619,40.74954,-74.090805,TLC,Maintenance Or Facility,Maintenance,Building (Non-Residential),STATEN ISLAND
1683875102,40.6946,-73.843906,DSNY,Bus Stop Shelter Complaint,Cone,3+ Family Apt. Building,QUEENS
1713190392,40.765433,-74.16489,DSNY,Animal-Abuse,Sidewalk Zone Blocked,UNKNOWN,MANHATTAN
1683170698,40.567156,-73.888639,OOS,Maintenance Or Facility,Illegal. Commercial Use In Resident Zone,Residential Building,BRONX
1730939037,40.688947,-74.115003,DPR,Consumer Complaint,Bike Signal,Apartment,QUEENS
1729664759,40.805302,-73.793324,DCWP,Bike Rack,Cat,Residential Building/House,MANHATTAN
1715368781,40.638646,-73.868555,DPR,Maintenance Or Facility,Heating Problem,School,BROOKLYN
1697270300,40.54699,-73.760545,DPR,Street Condition,Home Improvement Contractor,Mixed Use,MANHATTAN
1718965221,40.754038,-73.916979,DSNY,Obstruction,Base Door,Sidewalk,BRONX
1719591991,40.667397,-73.904663,DSNY,Water Leak,Waste Disposal,Stairwell,BRONX
1688322612,40.507622,-74.158865,DOE,Street Sweeping Complaint,Sidewalk Zone Blocked,Business,BROOKLYN
1717814824,40.784081,-74.248935,DCWP,Non-Residential Heat,Drag Racing,Gutter,MANHATTAN
1680646481,40.877288,-73.986101,DEP,Traffic Signal Condition,Hydrant Running Full (Wa4),Mobile Food Vendor,Unspecified
1673774084,40.916887,-74.142215,NYC311-PRD,Dead/Dying Tree,Bin Not Used,Gutter,STATEN ISLAND
1729997481,40.893109,-74.145294,DOHMH,Emergency Response Team (Ert),Door Frame,Building (Non-Residential),BROOKLYN
1702145718,40.808976,-74.189867,NYPD,Outdoor Dining,Loud Music/Party,3+ Family Apartment Building,MANHATTAN
1709514808,40.877701,-73.905179,NYPD,Noise - Vehicle,Car/Truck Music,UNKNOWN,STATEN ISLAND
1706012353,40.794743,-73.939167,HPD,Missed Collection,Electric/Gas Range,Business,Unspecified
1684455286,40.7697,-74.176754,TLC,Mold,Recycling - Metal/Glass/Rigid Plastic,3+ Family Apt. Building,STATEN ISLAND
1712172731,40.560165,-73.962933,OOS,Snow Or Ice,Traffic Sign Or Signal Blocked,Street/Sidewalk,STATEN ISLAND
1699131365,40.588479,-73.932126,NYC311-PRD,Animal-Abuse,"Noise, Ice Cream Truck (Nr4)",Commercial Building,BRONX
1691100356,40.899526,-73.793234,DSNY,Investigations And Discipline (Iad),Dirty/Graffiti,3+ Family Apt. Building,BROOKLYN
1708978778,40.526705,-74.036871,DEP,Outdoor Dining,Weeds Or Grass,House And Store,STATEN ISLAND
1698918186,40.701464,-73.992769,DOT,Snow Or Ice,Stairs,Street,Unspecified
1699859620,40.855629,-73.799402,DOE,Violation Of Park Rules,Food Worker Activity,Subway,BRONX
1680602298,40.729197,-74.204979,DEP,Hazardous Materials,Food Contains Foreign Object,Comercial,QUEENS
1724773358,40.908189,-74.072389,DPR,Drug Activity,"Air: Dust, Construction/Demolition (Ae4)",Building (Non-Residential),STATEN ISLAND
1722672358,40.519515,-73.978119,DOHMH,Noise - Commercial,Hitting Power Lines,Commercial Building,BROOKLYN
1673656509,40.555115,-73.897642,DPR,Unsanitary Condition,Debris From Car Accident,Sidewalk,Unspecified
1733371664,40.849187,-74.162973,NYC311-PRD,Heat/Hot Water,Damp Spot,Sidewalk,Unspecified
1735166927,40.874088,-74.169045,DEP,Bus Stop Shelter Complaint,Unleashed Dog In Public,House Of Worship,BROOKLYN
1691821891,40.528471,-74.037646,TLC,Drug Activity,Roadway,Comercial,QUEENS
1703554344,40.684433,-74.049034,HPD,Litter Basket Request,Chemical Vapors/Gases/Odors,Restaurant/Bar/Deli/Bakery,QUEENS
1703832572,40.546032,-73.935492,NYPD,Encampment,No Permit Or License,3+ Family Apartment Building,MANHATTAN
1685212083,40.795031,-74.084337,DOT,Street Sign - Damaged,Inadequate Or No Heat,Yard,QUEENS
1691771726,40.87657,-73.836492,HPD,Illegal Parking,Restaurant,Gutter,MANHATTAN
1718899095,40.771629,-73.725061,OOS,Residential Disposal Complaint,Snow Or Ice,Stairwell,QUEENS
1678847284,40.679382,-74.090342,DOT,Unleashed Dog,Controller,UNKNOWN,BROOKLYN
1710459826,40.539211,-73.976373,OOS,Dead/Dying Tree,Mold,3+ Family Apartment Building,MANHATTAN
1688751505,40.817576,-73.921631,DSNY,Bike Rack,Broken Glass,1-2 Family Dwelling,BRONX
1674693910,40.702496,-73.863399,DSNY,Dumpster Complaint,Catch Basin Search (Sc2),Store/Commercial,BROOKLYN
1721702953,40.671621,-73.98787,DOE,Bike/Roller/Skate,Site Setup Condition,Street,QUEENS
1718106924,40.812946,-74.135723,DHS,Dead Animal,Hydrant Running (Wc3),3+ Family Mixed Use Building,Unspecified
1707124161,40.537152,-74.140624,HPD,Sewer,Compost,Comercial,QUEENS
1731213404,40.608442,-74.089896,DOHMH,Elevator,Tortured,Park,Unspecified
1691580795,40.822864,-73.7483,DHS,Litter Basket Request,Rain Garden Debris (Girgd),Sidewalk,Unspecified
1712794660,40.851293,-74.090409,OOS,Litter Basket Request,Tree Leaning/Uprooted,Restaurant/Bar/Deli/Bakery,BRONX
1703124220,40.630961,-74.02558,DOT,Non-Residential Heat,Merchandise,Residential Building/House,STATEN ISLAND
1724270628,40.7427,-74.106533,TLC,Abandoned Bike,Trees And Sidewalks Program,Private School,BRONX
1687225881,40.698401,-73.914898,DSNY,Damaged Tree,Detached Trailer,Residential Building/House,QUEENS
1678280389,40.84532,-74.177998,NYPD,Panhandling,Door,3+ Family Apartment Building,STATEN ISLAND
1705589637,40.717472,-73.825709,HPD,Animal In A Park,Snow/Ice,Alley,BROOKLYN
1706123944,40.91276,-74.153101,DEP,Curb Condition,"No Parking, Standing, Stopping",Curb,MANHATTAN
1726103533,40.884067,-73.856933,DSNY,Building/Use,Lighting,Residential Building,QUEENS
1677579940,40.514113,-73.721965,DOT,Damaged Tree,Day Care Facility,Mobile Food Vendor,Unspecified
1679405480,40.755291,-74.144403,DOT,Bus Stop Shelter Placement,Working Contrary To Stop Work Order,Stairwell,MANHATTAN
1692051630,40.596524,-73.880153,OOS,Noise - Vehicle,Defective Hardware,Stairwell,MANHATTAN
1674432437,40.80405,-74.195379,DHS,Homeless Person Assistance,Underage - Licensed Est,Business,BRONX
1675443558,40.611458,-74.14759,HPD,Bike Rack,Restaurant Status,Comercial,STATEN ISLAND
1723680787,40.772888,-74.165585,DPR,Real Time Enforcement,New Bus Stop Shelter Placement,Residential,QUEENS
1733732004,40.835431,-73.993431,DOB,Animal In A Park,Dirt Or Gravel,Building (Non-Residential),QUEENS
1683923510,40.750631,-74.10343,HPD,Plumbing,Driver Complaint - Non Passenger,School,MANHATTAN
1677942810,40.58951,-74.021271,NYC311-PRD,Noise - Street/Sidewalk,Floor,Store/Commercial,BRONX
1692888167,40.809446,-74.19406,HPD,Street Sign - Dangling,Maintenance,Sidewalk,STATEN ISLAND
1713801102,40.860418,-73.716198,DSNY,Food Establishment,Illegal. Commercial Use In Resident Zone,Alley,STATEN ISLAND
1682841281,40.501203,-73.853046,DOE,Real Time Enforcement,Water Meter Broken/Leaking - Other (Cmo),Residential Building,MANHATTAN
1689308848,40.831528,-74.065212,HPD,Elevator,Bare Hands In Contact W/ Food,Park/Playground,QUEENS
1708759016,40.621813,-73.874134,NYC311-PRD,Urinating In Public,Signage Missing,Curb,Unspecified
1689472838,40.522893,-73.766509,DCWP,Water Conservation,Overnight Commercial Storage,Park/Playground,BROOKLYN
1709378441,40.690173,-73.802326,HPD,Real Time Enforcement,Ped Multiple Lamps,Comercial,BROOKLYN
1730513356,40.905491,-74.063177,OOS,Street Sign - Damaged,Tortured,Mobile Food Vendor,BRONX
1681190143,40.881878,-74.06502,DOB,Street Condition,Catch Basin Sunken/Damaged/Raised (Sc1),Comercial,BROOKLYN
1704419719,40.570872,-74.102007,DOE,Sewer,Sidewalk Display,Park/Playground,MANHATTAN
1714505422,40.504992,-73.875477,DPR,Outdoor Dining,Hydrant Running (Wc3),Street,BROOKLYN
1694714617,40.605573,-74.01463,DPR,Consumer Complaint,Engine Idling,UNKNOWN,QUEENS
1702193243,40.780126,-73.963911,HPD,Abandoned Vehicle,OTHER,Mobile Food Vendor,BRONX
1699870068,40.584656,-74.247538,DOT,Dead Animal,"No Parking, Standing, Stopping",School,STATEN ISLAND
1734427495,40.625553,-73.915114,HPD,Water Leak,"Barber Shop, Beauty Salon, Or Nail Salon",Restaurant/Bar/Deli/Bakery,BROOKLYN
1703871926,40.802506,-74.156595,NYPD,Building/Use,Possible Water Main Break (Use Comments) (Wa1),Private School,MANHATTAN
1708305384,40.506307,-74.03002,DOE,Rodent,Trash,Park,MANHATTAN
1689382559,40.510659,-73.855192,HPD,Bike/Roller/Skate Chronic,Stairs,Park/Playground,QUEENS
1694887894,40.508118,-73.794181,NYPD,Noise - Park,Garage Or Parking Lot,Street/Curbside,MANHATTAN
1677309993,40.911976,-74.100791,DHS,Urinating In Public,Chained To Public Property,Street,BROOKLYN
1728724155,40.637767,-74.02915,NYPD,Cannabis Retailer,Chronic Dumping,Subway,BROOKLYN
1696474255,40.879111,-74.204896,DPR,Traffic,Hitting Phone/Cable Lines,Stairwell,Unspecified
1699804312,40.579541,-73.908094,DSNY,Street Sign - Dangling,Bathtub/Shower,Park,STATEN ISLAND
1689540224,40.664499,-74.231702,DCWP,Sanitation Worker Or Vehicle Complaint,Food Contains Foreign Object,Gutter,MANHATTAN
1717550199,40.793162,-73.982188,HPD,Dead/Dying Tree,Branches Damaged,Residential Building/House,BROOKLYN
1700875179,40.890294,-74.214013,DCWP,Noise - Vehicle,Trash Or Recycling Not Secure,House And Store,MANHATTAN
1699194352,40.584412,-73.895245,OOS,Electrical,Obstructing Public Use,Subway,QUEENS
1679527747,40.82191,-74.017991,DCWP,Noise - Residential,Replacement Basket,Taxi,STATEN ISLAND
1705186897,40.651268,-74.065745,TLC,General,Dirty Water (We),School,STATEN ISLAND
1712886608,40.779999,-73.703142,DSNY,Water Leak,Branches Damaged,Residential Building,Unspecified
1700684653,40.716286,-74.22627,DOT,Graffiti,Branch Cracked And Will Fall,Building (Non-Residential),STATEN ISLAND
1709404417,40.902211,-73.757006,DSNY,Lost Property,Gas Hook-Up/Piping - Illegal Or Defective,Mixed Use,Unspecified
1704410612,40.581539,-74.15062,DPR,Rodent,Other Store (Non-Food),Stairwell,MANHATTAN
1692237143,40.63358,-74.093154,DPR,Sidewalk Condition,Overnight Commercial Storage,3+ Family Apartment Building,QUEENS
1675210605,40.718785,-73.899251,DOHMH,Street Sign - Dangling,Investigative Inspection,Street/Curbside,Unspecified
1706608130,40.781333,-74.078366,OOS,Illegal Fireworks,Noise,Lobby,Unspecified
1688094434,40.890111,-73.780553,NYPD,Illegal Dumping,Hours Of Operation,Apartment,BRONX
1721271785,40.846229,-74.015817,DHS,Mobile Food Vendor,Out Of Order,3+ Family Mixed Use Building,BRONX
1734986977,40.769824,-73.800836,DOT,Curb Condition,Mold,Public/Unfenced Area,STATEN ISLAND
1710431477,40.725862,-73.953093,TLC,Illegal Fireworks,Chained To Public Property,Residential Building/House,STATEN ISLAND
1682580285,40.511135,-73.942957,DOE,Illegal Tree Damage,Engine Idling,Building (Non-Residential),QUEENS
1720803868,40.819911,-74.097328,NYPD,Indoor Sewage,Bare Hands In Contact W/ Food,Public/Unfenced Area,Unspecified
1699515689,40.766527,-73.93973,DOB,Curb Condition,Entire Building,Sidewalk,MANHATTAN
1694624306,40.7917,-73.9537,DSNY,Noise - Park,Dog Waste,Gutter,BROOKLYN
1716433612,40.537337,-73.930206,NYC311-PRD,Consumer Complaint,Leak (Use Comments) (Wa2),Lobby,STATEN ISLAND
1694339139,40.89104,-73.872817,DSNY,Unsanitary Condition,Street Flooding (Sj),Commercial Building,Unspecified
1673085021,40.895146,-73.806247,DOT,Litter Basket Complaint,Illegal Conversion Of Residential Building/Space,Curb,MANHATTAN
1706103385,40.756429,-73.746137,OOS,Blocked Driveway,Bag/Wallet,Street/Sidewalk,BRONX
1673988133,40.563695,-73.954687,DEP,Abandoned Bike,Bare Hands In Contact W/ Food,3+ Family Apartment Building,BROOKLYN
1732670865,40.570478,-74.020026,DOT,Water System,Building Permit - None,Restaurant/Bar/Deli/Bakery,STATEN ISLAND
1673426913,40.713414,-73.96871,DOT,Unsanitary Animal Pvt Property,Fixture/Luminaire Hanging,Mixed Use,Unspecified
1714488635,40.885946,-73.930809,DEP,Illegal Tree Damage,Clothing/Glasses,Sidewalk,Unspecified
1705181630,40.826827,-74.059873,DHS,Street Sign - Damaged,Sro - Illegal Work/No Permit/Change In Occupancy/Use,Lobby,BROOKLYN
1696337242,40.52622,-74.203208,DHS,Vendor Enforcement,Sidewalk Violation,Bus Stop Shelter,MANHATTAN
1686059998,40.654739,-73.998922,HPD,Curb Condition,Pests,Alley,STATEN ISLAND
1703687506,40.863008,-73.840079,DEP,Illegal Parking,Curb Defect-Metal Protruding,Lobby,BROOKLYN
1713219671,40.815975,-74.145535,DSNY,Animal In A Park,Carbon Monoxide Detector,3+ Family Mixed Use Building,QUEENS
1731786794,40.786504,-74.186433,DPR,Street Sweeping Complaint,Heating Problem,Mixed Use,QUEENS
1673873175,40.726476,-74.08719,DSNY,Illegal Parking,Food Contaminated,Street/Sidewalk,BRONX
1705255988,40.812213,-74.244758,DSNY,Taxi Complaint,Dog Waste,Building (Non-Residential),BROOKLYN
1686302252,40.593504,-73.778763,TLC,Sidewalk Condition,Egress - Doors Locked/Blocked/Improper/No Secondary Means,House Of Worship,STATEN ISLAND
1706013994,40.658473,-74.193319,DPR,Flooring/Stairs,Blocking Street,Yard,BRONX
1728900813,40.816568,-73.89947,DPR,Heat/Hot Water,Car Wash,Mixed Use,BRONX
1698035066,40.617683,-73.846945,DOT,Smoking Or Vaping,Manhole Overflow (Use Comments) (Sa1),Store/Commercial,Unspecified
1711317687,40.735078,-73.74465,DOB,Plumbing,Veh Sgnl Mult Lamps,Restaurant/Bar/Deli/Bakery,Unspecified
1731095104,40.868794,-73.72569,DHS,Litter Basket Request,Recycling - Paper/Metal/Glass/Rigid Plastic,Public/Unfenced Area,BRONX
1683243828,40.841133,-74.090571,HPD,Water Leak,No Water (Wnw),Curb,MANHATTAN
1697136020,40.887019,-73.889463,DCWP,Bike Rack,"Clothing, Shoe, Or Accessories Store",Alley,Unspecified
1712830168,40.781733,-73.938298,DEP,Elevator,Tree Leaning/Uprooted,Subway,Unspecified
1712123881,40.646167,-74.073132,DOHMH,Outdoor Dining,Lighting,Hallway,BRONX
1678185187,40.824968,-74.0368,DOE,Obstruction,Vent/Exhaust - Illegal/Improper,Sidewalk,BRONX
1695147193,40.832473,-73.907046,DOE,Electrical,Led Pedestrian Unit,Subway,STATEN ISLAND
1679275700,40.609112,-74.168702,DEP,Abandoned Bike,Chronic Speeding,3+ Family Apt. Building,Unspecified
1723632231,40.58603,-73.950097,DPR,Abandoned Bike,Street Light Cycling,Residential Building/House,BRONX
1689117839,40.851678,-73.90066,DCWP,Water System,Graffiti,Business,BRONX
1682024332,40.901608,-74.195372,DCWP,Animal-Abuse,Gas Hook-Up/Piping - Illegal Or Defective,Residential,STATEN ISLAND
1705106164,40.755676,-74.05548,DEP,Appliance,Blocked - Construction,Store/Commercial,MANHATTAN
1709541694,40.681277,-74.085229,DOHMH,Sewer,Inadequate Or No Heat,Residential Building,Unspecified
1707258977,40.661182,-74.171794,DHS,Real Time Enforcement,Bin Not Used,Mobile Food Vendor,MANHATTAN
1691555205,40.838687,-73.997007,DCWP,Heat/Hot Water,Manhole Cover Missing (Emergency) (Sa3),Sidewalk,BROOKLYN
1712851941,40.80749,-73.90897,NYPD,Urinating In Public,Structure - Outdoors,Residential,STATEN ISLAND
1728614813,40.51384,-73.705846,TLC,Illegal Parking,Failure To Retain Water/Improper Drainage- (Ll103/89),Store/Commercial,Unspecified
1705598462,40.559522,-74.117814,OOS,Noise - Residential,Window Guard Broken/Missing,Common Area,STATEN ISLAND
1715009680,40.880259,-73.883196,NYC311-PRD,Graffiti,Broken Curb,Restaurant/Bar/Deli/Bakery,MANHATTAN
1715208797,40.558274,-74.082709,DPR,Air Quality,Bare Hands In Contact W/ Food,Mixed Use,STATEN ISLAND
1685661119,40.793026,-73.872096,DPR,Illegal Tree Damage,Chemical Spill/Release (Ha1),Restaurant/Bar/Deli/Bakery,BROOKLYN
1731448006,40.571442,-74.061427,DSNY,Curb Condition,Overflowing Dumpster,Mixed Use,BROOKLYN
1710029609,40.598376,-73.866784,DOT,Taxi Complaint,Cooking Gas,Business,MANHATTAN
1676467121,40.678764,-73.818608,DOE,Noise - Residential,Double Parked Blocking Traffic,Restaurant/Bar/Deli/Bakery,BROOKLYN
1733042052,40.813548,-73.842931,DOB,Wood Pile Remaining,3 Or More,Alley,MANHATTAN
1732663885,40.898531,-74.108864,DPR,Illegal Dumping,Aps,Hallway,STATEN ISLAND
1676320492,40.83346,-73.71218,NYPD,Food Establishment,Broken Glass,Street,MANHATTAN
1719198555,40.569489,-74.133349,DPR,Broken Parking Meter,Basin/Sink,Bus Stop Shelter,Unspecified
1735040439,40.508237,-73.834411,DOB,Door/Window,Banging/Pounding,Park/Playground,BRONX
1711734852,40.726549,-73.800309,HPD,Unsanitary Condition,Entire Tree Has Fallen Down,House And Store,BRONX
1717083228,40.743558,-74.025116,DCWP,Best/Site Safety,Vent/Exhaust - Illegal/Improper,Store/Commercial,QUEENS
1731413540,40.901866,-73.972896,NYC311-PRD,Noise - Residential,Multiple Street Lights Out,Park/Playground,MANHATTAN
1707540982,40.781678,-74.164479,DOHMH,Dead Animal,Paper License Plates,Residential Building/House,QUEENS
1707618312,40.6477,-74.065436,NYPD,Litter Basket Complaint,With License Plate,Lobby,MANHATTAN
1682048072,40.744153,-73.978157,DOHMH,Air Quality,Broken Sidewalk,Taxi,BROOKLYN
